OrgNumber; PhoneNumber; Operator 
"5591922058"; "076-949 89 11"; "Tele2 Sverige AB"
"5591922058"; "076-949 89 11"; "Tele2 Sverige AB"
"5568547664"; "070-658 82 86"; "TeliaSonera AB"
"5568547664"; "073-535 56 87"; "TeliaSonera AB"
"5568547664"; "070-527 37 01"; "TeliaSonera AB"
"5590934039"; "073-542 72 21"; "HI3G Access AB"
"5590934039"; "070-849 86 24"; "Tele2 Sverige AB"
"5563254837"; "070-543 89 04"; "Telia Sverige AB"
"5563254837"; "070-243 89 04"; "Telia Sverige AB"
"5590590245"; "073-093 74 53"; "Telia Sverige AB"
"5569838195"; "070-783 00 63"; "Tele2 Sverige AB"
"5569838195"; "073-785 83 33"; "Tele2 Sverige AB"
"5569838195"; "070-756 39 95"; "Tele2 Sverige AB"
"5569838195"; "070-444 02 96"; "Tele2 Sverige AB"
"5569838195"; "073-954 93 45"; "Tele2 Sverige AB"
"5569838195"; "08-128 757 00"; "Tele2 Sverige AB"
"5566295688"; "08-727 66 97"; "Telia Sverige AB"
"5566295688"; "070-617 66 97"; "Telia Sverige AB"
"5566295688"; "070-223 53 05"; "Telia Sverige AB"
"5591734909"; "073-967 04 48"; "Tele2 Sverige AB"
"5565696654"; "070-581 86 71"; "Tele2 Sverige AB"
"5565696654"; "070-981 48 24"; "Tele2 Sverige AB"
"5569344624"; "072-228 22 37"; "Tele2 Sverige AB"
"5569457723"; "076-318 38 73"; "TeliaSonera AB"
"5569457723"; "073-507 81 74"; "TeliaSonera AB"
"5567349880"; "076-146 76 71"; "Telia Sverige AB"
"5567349880"; "076-146 76 71"; "Telia Sverige AB"
"5567349880"; "0472-100 00"; "Telia Sverige AB"
"5567349880"; "076-146 76 71"; "Telia Sverige AB"
"5565437539"; "070-877 60 14"; "TeliaSonera AB"
"5565437539"; "070-621 35 66"; "Telia Sverige AB"
"5565437539"; "070-877 60 14"; "TeliaSonera AB"
"5565437539"; "0225-77 40 15"; "Telia Sverige AB"
"5569906398"; "073-635 67 40"; "TeliaSonera AB"
"5569906398"; "073-635 67 40"; "TeliaSonera AB"
"5568730609"; "076-147 84 24"; "HI3G Access AB"
"5591905236"; "070-382 58 06"; "Telia Sverige AB"
"5568358609"; "070-939 82 89"; "TeliaSonera AB"
"5568423221"; "070-555 08 09"; "TeliaSonera AB"
"5567572499"; "073-313 09 39"; "Telenor Sverige AB"
"5567923205"; "073-525 45 25"; "HI3G Access AB"
"5563884609"; "0570-502 45"; "Telia Sverige AB"
"5563884609"; "070-665 00 75"; "Telia Sverige AB"
"5565199451"; "070-699 58 03"; "Telenor Sverige AB"
"5565199451"; "070-206 08 00"; "Telenor Sverige AB"
"5569308785"; "073-640 04 64"; "TeliaSonera AB"
"5569227928"; "076-633 35 11"; "Tele2 Sverige AB"
"5569227928"; "070-845 68 19"; "Tele2 Sverige AB"
"5569227928"; "073-390 56 04"; "Tele2 Sverige AB"
"5569227928"; "073-877 27 85"; "Tele2 Sverige AB"
"5569227928"; "036-440 95 70"; "Tele2 Sverige AB"
"5569227928"; "036-440 95 71"; "Tele2 Sverige AB"
"5591020812"; "070-667 60 56"; "Telia Sverige AB"
"5561276915"; "070-654 03 40"; "Telia Sverige AB"
"5561276915"; "0660-842 00"; "Telia Sverige AB"
"5561966416"; "070-694 05 40"; "HI3G Access AB"
"5563010551"; "070-672 09 15"; "TeliaSonera AB"
"5569785545"; "021-13 21 12"; "QuickNet AB"
"5569091308"; "073-380 29 80"; "Tele2 Sverige AB"
"5569091308"; "070-239 98 52"; "Tele2 Sverige AB"
"5566422092"; "073-361 51 38"; "Telenor Sverige AB"
"5590585658"; "070-550 23 45"; "Telia Sverige AB"
"5569094799"; "073-071 79 12"; "Telia Sverige AB"
"5569094799"; "076-133 97 11"; "Telia Sverige AB"
"5566620752"; "070-640 93 58"; "TeliaSonera AB"
"5566620752"; "073-061 99 07"; "Telia Sverige AB"
"5567084628"; "070-652 31 61"; "TeliaSonera AB"
"5567084628"; "070-652 31 61"; "TeliaSonera AB"
"5567084628"; "08-644 10 09"; "TeliaSonera AB"
"5590033600"; "070-651 81 25"; "Telia Sverige AB"
"5590033600"; "070-651 81 25"; "Telia Sverige AB"
"5591623565"; "070-557 28 58"; "Telia Sverige AB"
"5567036487"; "070-313 78 99"; "Telia Sverige AB"
"5569486862"; "073-231 81 18"; "Telenor Sverige AB"
"5561934091"; "070-838 03 12"; "TeliaSonera AB"
"5561934091"; "040-96 19 75"; "Telia Sverige AB"
"5569987299"; "070-639 25 00"; "Telia Sverige AB"
"5568236896"; "070-533 58 82"; "Telia Sverige AB"
"5568236896"; "0524-400 30"; "Telia Sverige AB"
"5568236896"; "070-533 53 54"; "TeliaSonera AB"
"5564328812"; "070-726 42 00"; "Tele2 Sverige AB"
"5564328812"; "072-853 09 40"; "Tele2 Sverige AB"
"5564328812"; "031-22 06 30"; "Tele2 Sverige AB"
"5569283210"; "073-027 14 43"; "HI3G Access AB"
"5569594491"; "073-096 15 43"; "Tele2 Sverige AB"
"5591397764"; "076-184 91 50"; "Tele2 Sverige AB"
"5591274740"; "070-330 81 06"; "Tele2 Sverige AB"
"5591833636"; "070-582 07 77"; "HI3G Access AB"
"5569683989"; "070-984 20 08"; "TeliaSonera AB"
"5566039326"; "060-17 19 15"; "Telia Sverige AB"
"5566039326"; "070-663 00 77"; "Telia Sverige AB"
"5566039326"; "070-663 00 77"; "Telia Sverige AB"
"5567676399"; "070-262 12 45"; "Telia Sverige AB"
"5567676399"; "070-262 12 45"; "Telia Sverige AB"
"5561143446"; "0380-69 08 90"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 91"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 92"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 93"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 94"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 95"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 97"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 96"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 98"; "Teletek 5060 AB"
"5561143446"; "0380-69 08 99"; "Teletek 5060 AB"
"5566291778"; "070-230 54 27"; "Telia Sverige AB"
"5566291778"; "070-230 54 27"; "Telia Sverige AB"
"5591135321"; "070-431 34 92"; "TeliaSonera AB"
"5568552359"; "072-223 18 66"; "Telia Sverige AB"
"5569406787"; "070-310 19 25"; "Telia Sverige AB"
"5590203161"; "072-252 03 22"; "Tele2 Sverige AB"
"5590203161"; "070-357 32 22"; "Tele2 Sverige AB"
"5591264519"; "070-200 31 61"; "HI3G Access AB"
"5569611527"; "0155-40 04 12"; "Tele2 Sverige AB"
"5569611527"; "0155-40 04 10"; "Tele2 Sverige AB"
"5591356158"; "076-623 37 26"; "Tele2 Sverige AB"
"5566183124"; "08-611 81 06"; "Telia Sverige AB"
"5566183124"; "072-253 34 09"; "Tele2 Sverige AB"
"5566183124"; "08-611 81 06"; "Telia Sverige AB"
"5560477456"; "0900-200 22 22"; "Telia Sverige AB"
"5560477456"; "0900-101 11 12"; "Telia Sverige AB"
"5560477456"; "0900-101 11 12"; "Telia Sverige AB"
"5560477456"; "08-714 07 20"; "TelaVox AB"
"5591726665"; "073-614 17 11"; "Tele2 Sverige AB"
"5591726665"; "08-128 787 77"; "Tele2 Sverige AB"
"5591043624"; "070-970 20 20"; "Telenor Sverige AB"
"5567501878"; "018-470 20 70"; "Tele2 Sverige AB"
"5567501878"; "070-421 08 01"; "Tele2 Sverige AB"
"5568481625"; "070-765 36 99"; "Tele2 Sverige AB"
"5568481625"; "070-765 36 99"; "Tele2 Sverige AB"
"5590154828"; "08-667 00 00"; "Telia Sverige AB"
"5568086705"; "070-529 62 88"; "HI3G Access AB"
"5568086705"; "08-410 093 07"; "Telenor Sverige AB"
"5568086705"; "073-350 48 94"; "HI3G Access AB"
"5568086705"; "076-007 70 98"; "HI3G Access AB"
"5567257596"; "070-496 55 29"; "TeliaSonera AB"
"5567257596"; "070-514 11 24"; "Telia Sverige AB"
"5591207278"; "072-728 01 99"; "Telia Sverige AB"
"5568562606"; "070-553 66 55"; "TeliaSonera AB"
"5564955713"; "070-391 55 79"; "Tele2 Sverige AB"
"5566788617"; "070-440 04 63"; "TeliaSonera AB"
"5564135852"; "073-425 52 88"; "TeliaSonera AB"
"5568960248"; "073-054 34 02"; "Telia Sverige AB"
"5568960248"; "070-962 28 32"; "TeliaSonera AB"
"5567772164"; "070-091 91 48"; "Tele2 Sverige AB"
"5567772164"; "070-091 91 87"; "Tele2 Sverige AB"
"5567772164"; "070-091 91 47"; "Tele2 Sverige AB"
"5567772164"; "070-091 91 57"; "Tele2 Sverige AB"
"5567772164"; "08-120 994 00"; "Tele2 Sverige AB"
"5567772164"; "070-091 91 48"; "Tele2 Sverige AB"
"5567772164"; "070-091 91 43"; "Tele2 Sverige AB"
"5567772164"; "08-120 994 01"; "Tele2 Sverige AB"
"5567772164"; "070-357 29 00"; "Tele2 Sverige AB"
"5564791811"; "070-841 41 50"; "Tele2 Sverige AB"
"5564791811"; "0511-34 14 00"; "Telia Sverige AB"
"5564791811"; "070-548 22 29"; "Tele2 Sverige AB"
"5564791811"; "073-323 46 17"; "TeliaSonera AB"
"5564791811"; "073-087 40 89"; "Telia Sverige AB"
"5564791811"; "073-059 34 38"; "Telia Sverige AB"
"5568689748"; "070-926 52 06"; "TeliaSonera AB"
"5568689748"; "070-926 52 06"; "TeliaSonera AB"
"5591493597"; "070-970 83 47"; "Telenor Sverige AB"
"5569338659"; "070-799 18 77"; "HI3G Access AB"
"5563244622"; "08-545 839 20"; "AllTele Allmänna Svenska Telefonaktiebolaget"
"5563244622"; "08-545 839 33"; "AllTele Allmänna Svenska Telefonaktiebolaget"
"5569964496"; "035-21 76 83"; "Telia Sverige AB"
"5569964496"; "070-254 75 94"; "Telenor Sverige AB"
"5567625412"; "070-863 14 62"; "TeliaSonera AB"
"5590329313"; "031-309 10 00"; "Telenor Sverige AB"
"5590329313"; "072-311 64 50"; "Telenor Sverige AB"
"5567072235"; "073-626 42 16"; "Tele2 Sverige AB"
"5569733164"; "070-364 59 30"; "Telia Sverige AB"
"5569733164"; "076-472 20 86"; "Telenabler AB"
"5569733164"; "076-472 20 87"; "Telenabler AB"
"5569733164"; "070-742 41 50"; "TeliaSonera AB"
"5566401153"; "070-551 59 28"; "Telia Sverige AB"
"5566401153"; "0522-251 66"; "Telia Sverige AB"
"5568510589"; "0451-28 83 90"; "InfraCom Communications AB"
"5568510589"; "070-639 01 41"; "Tele2 Sverige AB"
"5591582191"; "072-161 62 60"; "Telenor Sverige AB"
"5566704366"; "073-431 45 45"; "Telenor Sverige AB"
"5566704366"; "070-143 02 02"; "Telenor Sverige AB"
"5566704366"; "0500-41 66 50"; "Telia Sverige AB"
"5566704366"; "0500-48 51 50"; "Telia Sverige AB"
"5568277056"; "076-832 41 20"; "Telia Sverige AB"
"5568277056"; "070-550 99 01"; "Telia Sverige AB"
"5591475313"; "072-323 66 97"; "HI3G Access AB"
"5567840557"; "070-453 49 91"; "Tele2 Sverige AB"
"5567840557"; "070-237 21 52"; "Tele2 Sverige AB"
"5567840557"; "0520-310 60"; "Tele2 Sverige AB"
"5567840557"; "070-237 21 52"; "Tele2 Sverige AB"
"5566384359"; "0346-404 20"; "Telia Sverige AB"
"5566384359"; "073-364 77 73"; "TeliaSonera AB"
"5566384359"; "0346-404 20"; "Telia Sverige AB"
"5590248133"; "070-255 71 14"; "Tele2 Sverige AB"
"5590248133"; "072-253 95 22"; "Tele2 Sverige AB"
"5590248133"; "070-789 98 68"; "Tele2 Sverige AB"
"5590248133"; "076-078 66 86"; "Tele2 Sverige AB"
"5590248133"; "073-987 19 25"; "Tele2 Sverige AB"
"5590248133"; "070-486 59 59"; "Tele2 Sverige AB"
"5591030118"; "073-084 00 68"; "Telia Sverige AB"
"5569859472"; "070-471 32 66"; "HI3G Access AB"
"5569859472"; "070-305 41 10"; "HI3G Access AB"
"5569859472"; "070-471 32 66"; "HI3G Access AB"
"5569859472"; "08-37 66 98"; "Com Hem AB"
"5565825113"; "018-29 06 80"; "Cellip AB"
"5565825113"; "08-444 34 46"; "Cellip AB"
"5565825113"; "018-25 23 53"; "Cellip AB"
"5569727869"; "072-560 76 17"; "Telia Sverige AB"
"5567776819"; "070-392 50 31"; "Telia Sverige AB"
"5567776819"; "070-392 50 31"; "Telia Sverige AB"
"5569461238"; "016-35 10 50"; "Telia Sverige AB"
"5568034358"; "0650-74 22 43"; "Telia Sverige AB"
"5591804231"; "072-024 00 41"; "Tele2 Sverige AB"
"5562831478"; "0499-226 32"; "Telia Sverige AB"
"5562831478"; "0499-228 32"; "Telia Sverige AB"
"5569622078"; "073-369 02 35"; "Telenor Sverige AB"
"5564797826"; "08-777 00 25"; "Telia Sverige AB"
"5564797826"; "070-872 43 33"; "TeliaSonera AB"
"5564797826"; "070-810 94 83"; "TeliaSonera AB"
"5564797826"; "070-375 68 82"; "Telia Sverige AB"
"5564797826"; "070-375 63 98"; "Telia Sverige AB"
"5564797826"; "08-774 01 25"; "Telia Sverige AB"
"5569883340"; "070-435 36 65"; "Telenor Sverige AB"
"5565436788"; "070-418 00 09"; "TeliaSonera AB"
"5565436788"; "070-418 00 02"; "TeliaSonera AB"
"5565436788"; "070-418 00 00"; "TeliaSonera AB"
"5565436788"; "031-12 25 93"; "Telia Sverige AB"
"5565436788"; "070-418 00 04"; "TeliaSonera AB"
"5565436788"; "070-418 00 05"; "TeliaSonera AB"
"5565436788"; "070-418 00 06"; "TeliaSonera AB"
"5565436788"; "070-418 00 07"; "TeliaSonera AB"
"5565436788"; "070-418 00 08"; "TeliaSonera AB"
"5565436788"; "070-418 00 01"; "TeliaSonera AB"
"5568531130"; "070-631 11 55"; "Telenor Sverige AB"
"5568531130"; "070-637 89 23"; "Telenor Sverige AB"
"5568531130"; "040-631 14 70"; "Telenor Sverige AB"
"5568531130"; "070-637 89 23"; "Telenor Sverige AB"
"5592084957"; "031-303 77 97"; "TelaVox AB"
"5568685415"; "070-359 18 87"; "Tele2 Sverige AB"
"5568685415"; "070-680 85 36"; "Tele2 Sverige AB"
"5562627074"; "08-714 05 09"; "Telia Sverige AB"
"5566998232"; "0583-500 70"; "Telia Sverige AB"
"5566998232"; "070-643 27 80"; "Telia Sverige AB"
"5566998232"; "0159-127 80"; "Telia Sverige AB"
"5566998232"; "070-558 98 68"; "TeliaSonera AB"
"5562504133"; "0485-349 24"; "Telia Sverige AB"
"5562504133"; "0485-349 24"; "Telia Sverige AB"
"5592143670"; "070-674 74 74"; "Telia Sverige AB"
"5566634555"; "040-611 40 90"; "Telia Sverige AB"
"5566634555"; "013-14 53 11"; "Telia Sverige AB"
"5566634555"; "073-431 09 27"; "HI3G Access AB"
"5566634555"; "070-981 76 54"; "HI3G Access AB"
"5590036769"; "070-844 44 01"; "Tele2 Sverige AB"
"5590036769"; "070-895 44 41"; "Tele2 Sverige AB"
"5590173901"; "070-594 71 95"; "Tele2 Sverige AB"
"5590173901"; "073-411 90 99"; "Tele2 Sverige AB"
"5590173901"; "070-594 71 95"; "Tele2 Sverige AB"
"5590346267"; "072-241 54 81"; "HI3G Access AB"
"5565467239"; "070-833 92 70"; "TeliaSonera AB"
"5564635570"; "072-250 09 30"; "Tele2 Sverige AB"
"5564635570"; "070-573 57 90"; "Tele2 Sverige AB"
"5567425524"; "070-585 48 56"; "Telia Sverige AB"
"5567235410"; "070-852 32 00"; "TeliaSonera AB"
"5567235410"; "070-852 32 00"; "TeliaSonera AB"
"5565939385"; "076-867 22 42"; "Telenor Sverige AB"
"5565939385"; "076-890 10 04"; "Telenor Sverige AB"
"5565939385"; "08-795 52 80"; "Telenor Sverige AB"
"5565096145"; "070-587 98 40"; "TeliaSonera AB"
"5565096145"; "070-674 59 45"; "Telia Sverige AB"
"5591730014"; "070-143 62 35"; "HI3G Access AB"
"5591730014"; "073-526 79 50"; "HI3G Access AB"
"5590103866"; "070-533 51 37"; "Telia Sverige AB"
"5590103866"; "070-533 51 37"; "Telia Sverige AB"
"5568044613"; "070-570 02 62"; "HI3G Access AB"
"5590764105"; "073-842 46 60"; "Telia Sverige AB"
"5561765255"; "070-656 30 94"; "Tele2 Sverige AB"
"5561765255"; "070-656 30 94"; "Tele2 Sverige AB"
"5561765255"; "08-656 69 40"; "Tele2 Sverige AB"
"5591359517"; "073-251 91 21"; "TeliaSonera AB"
"5591994412"; "0120-610 22"; "Telia Sverige AB"
"5591994412"; "0120-610 24"; "Telia Sverige AB"
"5568414980"; "08-525 205 61"; "Uno Telefoni AB"
"5568414980"; "070-984 42 77"; "Uno Telefoni AB"
"5591469977"; "076-265 24 39"; "Tele2 Sverige AB"
"5591469977"; "016-13 14 51"; "Tele2 Sverige AB"
"5567725030"; "090-14 24 82"; "Telia Sverige AB"
"5564409844"; "070-325 27 64"; "Telia Sverige AB"
"5568831688"; "073-750 02 48"; "Tele2 Sverige AB"
"5568360464"; "08-560 533 03"; "Telenor Sverige AB"
"5566183629"; "08-662 00 90"; "Telia Sverige AB"
"5566183629"; "08-662 10 91"; "Telia Sverige AB"
"5568628654"; "070-826 99 06"; "Telenor Sverige AB"
"5568628654"; "070-743 59 31"; "Telenor Sverige AB"
"5562186089"; "070-797 01 84"; "TeliaSonera AB"
"5562186089"; "070-797 01 85"; "TeliaSonera AB"
"5562186089"; "016-13 04 84"; "Telia Sverige AB"
"5562186089"; "016-13 44 64"; "Telia Sverige AB"
"5592204878"; "073-819 53 55"; "Tele2 Sverige AB"
"5592204878"; "073-819 53 55"; "Tele2 Sverige AB"
"5569614836"; "072-743 70 72"; "Tele2 Sverige AB"
"5569614836"; "08-120 588 00"; "Tele2 Sverige AB"
"5591498091"; "08-38 27 80"; "Telenor Sverige AB"
"5590562350"; "073-566 89 41"; "HI3G Access AB"
"5591505663"; "076-802 94 17"; "Telia Sverige AB"
"5592087869"; "070-366 69 66"; "TeliaSonera AB"
"5590808860"; "076-314 35 35"; "Telenor Sverige AB"
"5590808860"; "072-454 35 35"; "Telenor Sverige AB"
"5564550548"; "072-224 99 06"; "Telia Sverige AB"
"5562184928"; "0911-24 52 34"; "Telia Sverige AB"
"5562184928"; "070-667 96 16"; "Telia Sverige AB"
"5562184928"; "0911-24 50 04"; "Telia Sverige AB"
"5590735519"; "073-893 78 63"; "Tele2 Sverige AB"
"5591097026"; "070-648 57 85"; "Telia Sverige AB"
"5565480968"; "070-895 57 20"; "TeliaSonera AB"
"5565480968"; "031-13 43 33"; "Telia Sverige AB"
"5591092019"; "0960-65 00 93"; "Telia Sverige AB"
"5591092019"; "073-060 43 34"; "Telia Sverige AB"
"5567766729"; "070-688 04 57"; "TeliaSonera AB"
"5567766729"; "0531-120 70"; "Weblink IP Phone AB"
"5568074073"; "070-530 75 50"; "Telia Sverige AB"
"5564825809"; "070-625 65 98"; "TeliaSonera AB"
"5564825809"; "08-84 62 24"; "Telia Sverige AB"
"5564825809"; "073-610 79 82"; "Tele2 Sverige AB"
"5560096868"; "076-851 55 26"; "HI3G Access AB"
"5560096868"; "031-68 02 50"; "HI3G Access AB (fix)"
"5560096868"; "031-28 22 30"; "HI3G Access AB (fix)"
"5568812936"; "070-639 32 92"; "Telia Sverige AB"
"5568812936"; "076-306 29 71"; "HI3G Access AB"
"5591420475"; "070-869 09 44"; "Tele2 Sverige AB"
"5591065296"; "073-687 13 98"; "HI3G Access AB"
"5565571527"; "08-544 721 40"; "Telia Sverige AB"
"5565571527"; "070-739 98 52"; "Tele2 Sverige AB"
"5565571527"; "070-635 68 34"; "Tele2 Sverige AB"
"5568773997"; "073-766 04 11"; "TeliaSonera AB"
"5564185568"; "08-30 33 65"; "Telia Sverige AB"
"5564185568"; "070-930 85 02"; "Telenor Sverige AB"
"5564185568"; "070-930 85 03"; "Telenor Sverige AB"
"5564185568"; "070-930 85 07"; "Telenor Sverige AB"
"5564185568"; "070-930 85 15"; "Telenor Sverige AB"
"5564185568"; "070-930 85 14"; "Telenor Sverige AB"
"5564185568"; "08-410 510 74"; "Telenor Sverige AB"
"5564185568"; "070-930 85 09"; "Telenor Sverige AB"
"5564185568"; "08-410 510 62"; "Telenor Sverige AB"
"5564185568"; "070-930 85 08"; "Telenor Sverige AB"
"5590291364"; "0221-77 24 00"; "TeliaSonera AB"
"5590291364"; "070-036 03 36"; "Tele2 Sverige AB"
"5568437098"; "070-609 58 44"; "HI3G Access AB"
"5568437098"; "08-747 17 02"; "Com Hem AB"
"5567643407"; "031-20 60 90"; "Telia Sverige AB"
"5564957719"; "070-294 52 55"; "Telenor Sverige AB"
"5590820956"; "070-498 65 10"; "Tele2 Sverige AB"
"5565367280"; "070-819 03 96"; "Telenor Sverige AB"
"5590234406"; "020-12 10 49"; "InfraCom Communications AB"
"5590234406"; "020-12 10 49"; "InfraCom Communications AB"
"5590234406"; "073-080 90 07"; "Tele2 Sverige AB"
"5590234406"; "020-12 10 69"; "InfraCom Communications AB"
"5590234406"; "020-12 10 64"; "InfraCom Communications AB"
"5591429526"; "070-249 75 88"; "TeliaSonera AB"
"5560797531"; "08-411 33 24"; "Telia Sverige AB"
"5569693491"; "073-815 46 29"; "TeliaSonera AB"
"5591725980"; "070-899 17 81"; "HI3G Access AB"
"5590803697"; "072-201 85 24"; "Telia Sverige AB"
"5591178016"; "073-518 12 03"; "HI3G Access AB"
"5567845184"; "0431-176 55"; "Telia Sverige AB"
"5567845184"; "070-521 76 55"; "Tele2 Sverige AB"
"5567066856"; "073-322 10 91"; "Telenor Sverige AB"
"5565756375"; "070-795 31 04"; "TeliaSonera AB"
"5561788018"; "023-336 43"; "Telia Sverige AB"
"5561788018"; "070-625 66 88"; "TeliaSonera AB"
"5567395792"; "070-673 84 07"; "TeliaSonera AB"
"5568713001"; "073-342 51 00"; "Telenor Sverige AB"
"5568713001"; "073-342 51 00"; "Telenor Sverige AB"
"5568803026"; "070-324 14 59"; "Telia Sverige AB"
"5568803026"; "070-324 14 59"; "Telia Sverige AB"
"5567653448"; "076-034 49 90"; "HI3G Access AB"
"5569841165"; "070-090 89 53"; "Tele2 Sverige AB"
"5569841165"; "070-712 70 10"; "Tele2 Sverige AB"
"5569841165"; "08-22 22 88"; "Tele2 Sverige AB"
"5569841165"; "070-000 90 08"; "Tele2 Sverige AB"
"5563477149"; "070-882 62 53"; "TeliaSonera AB"
"5567010607"; "040-49 81 26"; "Telia Sverige AB"
"5569448755"; "076-247 97 24"; "TeliaSonera AB"
"5569448755"; "076-247 97 24"; "TeliaSonera AB"
"5567309215"; "070-914 15 16"; "TeliaSonera AB"
"5565239448"; "0410-71 32 20"; "TelaVox AB"
"5565239448"; "076-338 81 53"; "HI3G Access AB"
"5565239448"; "076-337 47 37"; "HI3G Access AB"
"5565239448"; "076-306 55 76"; "HI3G Access AB"
"5565239448"; "073-335 30 90"; "HI3G Access AB"
"5568052764"; "070-690 92 52"; "Tele2 Sverige AB"
"5569224784"; "070-648 17 74"; "TeliaSonera AB"
"5568877970"; "070-932 45 77"; "HI3G Access AB"
"5592050180"; "0493-500 32"; "Telia Sverige AB"
"5592050180"; "0493-500 32"; "Telia Sverige AB"
"5592050180"; "0493-500 71"; "Telia Sverige AB"
"5590661244"; "073-589 86 85"; "TeliaSonera AB"
"5590535364"; "070-691 70 11"; "Telia Sverige AB"
"5590535364"; "040-660 32 20"; "Telia Sverige AB"
"5590535364"; "040-660 32 35"; "Telia Sverige AB"
"5590535364"; "070-580 11 22"; "Telia Sverige AB"
"5568901200"; "070-770 77 35"; "Tele2 Sverige AB"
"5566983887"; "072-398 32 38"; "Telenor Sverige AB"
"5560635798"; "070-673 45 51"; "Telia Sverige AB"
"5590941711"; "076-829 51 97"; "Telia Sverige AB"
"5568563018"; "073-839 71 08"; "HI3G Access AB"
"5568563018"; "076-264 01 88"; "HI3G Access AB"
"5568563018"; "070-975 10 31"; "HI3G Access AB"
"5590447222"; "070-665 33 10"; "Telia Sverige AB"
"5590447222"; "073-086 35 66"; "Telia Sverige AB"
"5590447222"; "070-665 33 02"; "Telia Sverige AB"
"5565392452"; "070-522 79 40"; "Telenor Sverige AB"
"5565392452"; "072-389 33 91"; "Telenor Sverige AB"
"5564105475"; "0911-141 18"; "Telia Sverige AB"
"5564105475"; "070-621 85 89"; "Tele2 Sverige AB"
"5567187355"; "070-601 75 57"; "Telia Sverige AB"
"5567187355"; "070-601 75 57"; "Telia Sverige AB"
"5569739435"; "070-608 94 00"; "Telia Sverige AB"
"5591396956"; "073-073 32 44"; "Telia Sverige AB"
"5568886690"; "070-762 09 89"; "TeliaSonera AB"
"5568193451"; "070-077 76 55"; "Tele2 Sverige AB"
"5568193451"; "070-429 72 65"; "Tele2 Sverige AB"
"5591092613"; "0243-888 48"; "Telenor Sverige AB"
"5591502827"; "070-755 02 72"; "Tele2 Sverige AB"
"5591502827"; "0174-135 61"; "Tele2 Sverige AB"
"5568531601"; "072-183 75 37"; "TeliaSonera AB"
"5590641097"; "076-108 44 70"; "Telia Sverige AB"
"5590205232"; "08-410 039 00"; "Telenor Sverige AB"
"5590205232"; "073-434 30 58"; "Telenor Sverige AB"
"5590205232"; "0171-40 13 33"; "ComHem AB"
"5591737506"; "070-270 13 69"; "Telia Sverige AB"
"5567753917"; "070-966 83 53"; "Telenor Sverige AB"
"5567753917"; "070-966 80 76"; "Telenor Sverige AB"
"5566291810"; "0490-161 39"; "Tele2 Sverige AB"
"5566291810"; "0490-176 60"; "Telia Sverige AB"
"5566291810"; "0490-161 39"; "Tele2 Sverige AB"
"5590271689"; "073-068 86 50"; "Telia Sverige AB"
"5591768261"; "076-196 66 56"; "TeliaSonera AB"
"5565935946"; "070-833 47 21"; "Telenor Sverige AB"
"5565935946"; "070-837 77 34"; "Telenor Sverige AB"
"5565935946"; "072-370 70 40"; "HI3G Access AB"
"5562262021"; "070-678 72 67"; "Telenor Sverige AB"
"5562262021"; "073-357 46 97"; "Telenor Sverige AB"
"5591211114"; "070-699 38 28"; "TeliaSonera AB"
"5568005192"; "070-471 51 00"; "Telenor Sverige AB"
"5568005192"; "073-696 36 04"; "TeliaSonera AB"
"5568005192"; "076-806 61 86"; "Telia Sverige AB"
"5560464686"; "031-727 23 71"; "Tele2 Sverige AB"
"5560464686"; "031-727 23 69"; "HI3G Access AB (fix)"
"5566945209"; "073-344 88 39"; "Telenor Sverige AB"
"5566945209"; "035-448 83"; "Telia Sverige AB"
"5592134232"; "070-628 23 60"; "Telia Sverige AB"
"5568392525"; "070-855 88 76"; "TeliaSonera AB"
"5567491021"; "070-870 64 69"; "Telenor Sverige AB"
"5567065676"; "070-831 04 50"; "TeliaSonera AB"
"5564066479"; "070-693 30 03"; "Telia Sverige AB"
"5564066479"; "070-693 30 03"; "Telia Sverige AB"
"5569277014"; "070-998 28 98"; "HI3G Access AB"
"5568210552"; "070-559 31 01"; "Tele2 Sverige AB"
"5568210552"; "070-559 31 01"; "Tele2 Sverige AB"
"5569661340"; "070-433 98 18"; "Tele2 Sverige AB"
"5569040016"; "040-30 40 60"; "Telia Sverige AB"
"5591655385"; "070-610 67 40"; "TeliaSonera AB"
"5565201018"; "070-932 30 34"; "Telenor Sverige AB"
"5565201018"; "070-899 56 10"; "Telenor Sverige AB"
"5565201018"; "031-40 09 00"; "Telenor Sverige AB"
"5567524920"; "073-955 99 68"; "TeliaSonera AB"
"5590423520"; "026-65 23 23"; "Telia Sverige AB"
"5569704298"; "070-952 90 23"; "Tele2 Sverige AB"
"5565515961"; "070-370 99 33"; "Telia Sverige AB"
"5569227456"; "0413-202 66"; "Telenor Sverige AB"
"5564597408"; "070-587 56 56"; "Telia Sverige AB"
"5564597408"; "044-10 11 01"; "Weblink IP Phone AB"
